image,tag,total_layers,file_layer,image_size(byte),layer_size(byte),file_size(byte),filepath
gradle,latest,7,7,780162961,128798209,12277,/opt/gradle/lib/ant-antlr-1.10.11.jar
gradle,latest,7,7,780162961,128798209,141859,/opt/gradle/lib/ant-junit-1.10.11.jar
gradle,latest,7,7,780162961,128798209,18881,/opt/gradle/lib/ant-launcher-1.10.11.jar
gradle,latest,7,7,780162961,128798209,337904,/opt/gradle/lib/antlr4-runtime-4.7.2.jar
gradle,latest,7,7,780162961,128798209,122004,/opt/gradle/lib/asm-9.2.jar
gradle,latest,7,7,780162961,128798209,34257,/opt/gradle/lib/asm-analysis-9.2.jar
gradle,latest,7,7,780162961,128798209,72642,/opt/gradle/lib/asm-commons-9.2.jar
gradle,latest,7,7,780162961,128798209,52660,/opt/gradle/lib/asm-tree-9.2.jar
gradle,latest,7,7,780162961,128798209,1018316,/opt/gradle/lib/commons-compress-1.21.jar
gradle,latest,7,7,780162961,128798209,214788,/opt/gradle/lib/commons-io-2.6.jar
gradle,latest,7,7,780162961,128798209,284220,/opt/gradle/lib/commons-lang-2.6.jar
gradle,latest,7,7,780162961,128798209,4617,/opt/gradle/lib/failureaccess-1.0.1.jar
gradle,latest,7,7,780162961,128798209,1563504,/opt/gradle/lib/fastutil-8.5.2-min.jar
gradle,latest,7,7,780162961,128798209,34199,/opt/gradle/lib/file-events-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,368545,/opt/gradle/lib/file-events-linux-aarch64-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,373609,/opt/gradle/lib/file-events-linux-amd64-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,85915,/opt/gradle/lib/file-events-osx-aarch64-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,82527,/opt/gradle/lib/file-events-osx-amd64-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,406432,/opt/gradle/lib/file-events-windows-amd64-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,406432,/opt/gradle/lib/file-events-windows-amd64-min-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,330911,/opt/gradle/lib/file-events-windows-i386-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,330933,/opt/gradle/lib/file-events-windows-i386-min-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,7632,/opt/gradle/lib/gradle-base-annotations-7.4.1.jar
gradle,latest,7,7,780162961,128798209,468164,/opt/gradle/lib/gradle-base-services-7.4.1.jar
gradle,latest,7,7,780162961,128798209,28743,/opt/gradle/lib/gradle-base-services-groovy-7.4.1.jar
gradle,latest,7,7,780162961,128798209,3042,/opt/gradle/lib/gradle-bootstrap-7.4.1.jar
gradle,latest,7,7,780162961,128798209,55912,/opt/gradle/lib/gradle-build-cache-7.4.1.jar
gradle,latest,7,7,780162961,128798209,8101,/opt/gradle/lib/gradle-build-cache-base-7.4.1.jar
gradle,latest,7,7,780162961,128798209,22592,/opt/gradle/lib/gradle-build-cache-packaging-7.4.1.jar
gradle,latest,7,7,780162961,128798209,48435,/opt/gradle/lib/gradle-build-events-7.4.1.jar
gradle,latest,7,7,780162961,128798209,42093,/opt/gradle/lib/gradle-build-operations-7.4.1.jar
gradle,latest,7,7,780162961,128798209,23754,/opt/gradle/lib/gradle-build-option-7.4.1.jar
gradle,latest,7,7,780162961,128798209,27317,/opt/gradle/lib/gradle-cli-7.4.1.jar
gradle,latest,7,7,780162961,128798209,2639912,/opt/gradle/lib/gradle-core-7.4.1.jar
gradle,latest,7,7,780162961,128798209,370330,/opt/gradle/lib/gradle-core-api-7.4.1.jar
gradle,latest,7,7,780162961,128798209,62039,/opt/gradle/lib/gradle-enterprise-operations-7.4.1.jar
gradle,latest,7,7,780162961,128798209,4836,/opt/gradle/lib/gradle-enterprise-workers-7.4.1.jar
gradle,latest,7,7,780162961,128798209,320674,/opt/gradle/lib/gradle-execution-7.4.1.jar
gradle,latest,7,7,780162961,128798209,173302,/opt/gradle/lib/gradle-file-collections-7.4.1.jar
gradle,latest,7,7,780162961,128798209,61193,/opt/gradle/lib/gradle-files-7.4.1.jar
gradle,latest,7,7,780162961,128798209,5795,/opt/gradle/lib/gradle-file-temp-7.4.1.jar
gradle,latest,7,7,780162961,128798209,102590,/opt/gradle/lib/gradle-file-watching-7.4.1.jar
gradle,latest,7,7,780162961,128798209,30291,/opt/gradle/lib/gradle-functional-7.4.1.jar
gradle,latest,7,7,780162961,128798209,18913,/opt/gradle/lib/gradle-hashing-7.4.1.jar
gradle,latest,7,7,780162961,128798209,51403,/opt/gradle/lib/gradle-jvm-services-7.4.1.jar
gradle,latest,7,7,780162961,128798209,1457811,/opt/gradle/lib/gradle-kotlin-dsl-7.4.1.jar
gradle,latest,7,7,780162961,128798209,4020,/opt/gradle/lib/gradle-kotlin-dsl-tooling-models-7.4.1.jar
gradle,latest,7,7,780162961,128798209,511039,/opt/gradle/lib/gradle-launcher-7.4.1.jar
gradle,latest,7,7,780162961,128798209,285755,/opt/gradle/lib/gradle-logging-7.4.1.jar
gradle,latest,7,7,780162961,128798209,238786,/opt/gradle/lib/gradle-messaging-7.4.1.jar
gradle,latest,7,7,780162961,128798209,1125310,/opt/gradle/lib/gradle-model-core-7.4.1.jar
gradle,latest,7,7,780162961,128798209,33937,/opt/gradle/lib/gradle-model-groovy-7.4.1.jar
gradle,latest,7,7,780162961,128798209,71427,/opt/gradle/lib/gradle-native-7.4.1.jar
gradle,latest,7,7,780162961,128798209,79409,/opt/gradle/lib/gradle-normalization-java-7.4.1.jar
gradle,latest,7,7,780162961,128798209,260966,/opt/gradle/lib/gradle-persistent-cache-7.4.1.jar
gradle,latest,7,7,780162961,128798209,9190,/opt/gradle/lib/gradle-problems-7.4.1.jar
gradle,latest,7,7,780162961,128798209,31226,/opt/gradle/lib/gradle-process-services-7.4.1.jar
gradle,latest,7,7,780162961,128798209,82744,/opt/gradle/lib/gradle-resources-7.4.1.jar
gradle,latest,7,7,780162961,128798209,15001,/opt/gradle/lib/gradle-runtime-api-info-7.4.1.jar
gradle,latest,7,7,780162961,128798209,168887,/opt/gradle/lib/gradle-snapshots-7.4.1.jar
gradle,latest,7,7,780162961,128798209,407898,/opt/gradle/lib/gradle-tooling-api-7.4.1.jar
gradle,latest,7,7,780162961,128798209,25092,/opt/gradle/lib/gradle-worker-processes-7.4.1.jar
gradle,latest,7,7,780162961,128798209,2397,/opt/gradle/lib/gradle-worker-services-7.4.1.jar
gradle,latest,7,7,780162961,128798209,87373,/opt/gradle/lib/gradle-wrapper-7.4.1.jar
gradle,latest,7,7,780162961,128798209,8004986,/opt/gradle/lib/groovy-3.0.9.jar
gradle,latest,7,7,780162961,128798209,87065,/opt/gradle/lib/groovy-ant-3.0.9.jar
gradle,latest,7,7,780162961,128798209,10461,/opt/gradle/lib/groovy-astbuilder-3.0.9.jar
gradle,latest,7,7,780162961,128798209,1529675,/opt/gradle/lib/groovy-console-3.0.9.jar
gradle,latest,7,7,780162961,128798209,19457,/opt/gradle/lib/groovy-datetime-3.0.9.jar
gradle,latest,7,7,780162961,128798209,11684,/opt/gradle/lib/groovy-dateutil-3.0.9.jar
gradle,latest,7,7,780162961,128798209,125702,/opt/gradle/lib/groovy-docgenerator-3.0.9.jar
gradle,latest,7,7,780162961,128798209,165394,/opt/gradle/lib/groovy-groovydoc-3.0.9.jar
gradle,latest,7,7,780162961,128798209,133032,/opt/gradle/lib/groovy-json-3.0.9.jar
gradle,latest,7,7,780162961,128798209,33707,/opt/gradle/lib/groovy-nio-3.0.9.jar
gradle,latest,7,7,780162961,128798209,82930,/opt/gradle/lib/groovy-sql-3.0.9.jar
gradle,latest,7,7,780162961,128798209,430615,/opt/gradle/lib/groovy-swing-3.0.9.jar
gradle,latest,7,7,780162961,128798209,97097,/opt/gradle/lib/groovy-templates-3.0.9.jar
gradle,latest,7,7,780162961,128798209,122413,/opt/gradle/lib/groovy-test-3.0.9.jar
gradle,latest,7,7,780162961,128798209,296025,/opt/gradle/lib/groovy-xml-3.0.9.jar
gradle,latest,7,7,780162961,128798209,2874025,/opt/gradle/lib/guava-30.1.1-jre.jar
gradle,latest,7,7,780162961,128798209,45024,/opt/gradle/lib/hamcrest-core-1.3.jar
gradle,latest,7,7,780162961,128798209,287352,/opt/gradle/lib/jansi-1.18.jar
gradle,latest,7,7,780162961,128798209,1204022,/opt/gradle/lib/javaparser-core-3.17.0.jar
gradle,latest,7,7,780162961,128798209,2497,/opt/gradle/lib/javax.inject-1.jar
gradle,latest,7,7,780162961,128798209,16537,/opt/gradle/lib/jcl-over-slf4j-1.7.30.jar
gradle,latest,7,7,780162961,128798209,19936,/opt/gradle/lib/jsr305-3.0.2.jar
gradle,latest,7,7,780162961,128798209,4592,/opt/gradle/lib/jul-to-slf4j-1.7.30.jar
gradle,latest,7,7,780162961,128798209,384581,/opt/gradle/lib/junit-4.13.2.jar
gradle,latest,7,7,780162961,128798209,48055519,/opt/gradle/lib/kotlin-compiler-embeddable-1.5.31-patched-for-gradle-7.4.1.jar
gradle,latest,7,7,780162961,128798209,720147,/opt/gradle/lib/kotlin-daemon-embeddable-1.5.31.jar
gradle,latest,7,7,780162961,128798209,3031425,/opt/gradle/lib/kotlin-reflect-1.5.31.jar
gradle,latest,7,7,780162961,128798209,11784,/opt/gradle/lib/kotlin-sam-with-receiver-compiler-plugin-1.5.31.jar
gradle,latest,7,7,780162961,128798209,218522,/opt/gradle/lib/kotlin-scripting-common-1.5.31.jar
gradle,latest,7,7,780162961,128798209,404705,/opt/gradle/lib/kotlin-scripting-compiler-embeddable-1.5.31.jar
gradle,latest,7,7,780162961,128798209,309362,/opt/gradle/lib/kotlin-scripting-compiler-impl-embeddable-1.5.31.jar
gradle,latest,7,7,780162961,128798209,195556,/opt/gradle/lib/kotlin-scripting-jvm-1.5.31.jar
gradle,latest,7,7,780162961,128798209,120999,/opt/gradle/lib/kotlin-scripting-jvm-host-1.5.31.jar
gradle,latest,7,7,780162961,128798209,41559,/opt/gradle/lib/kotlin-script-runtime-1.5.31.jar
gradle,latest,7,7,780162961,128798209,1505952,/opt/gradle/lib/kotlin-stdlib-1.5.31.jar
gradle,latest,7,7,780162961,128798209,198322,/opt/gradle/lib/kotlin-stdlib-common-1.5.31.jar
gradle,latest,7,7,780162961,128798209,22986,/opt/gradle/lib/kotlin-stdlib-jdk7-1.5.31.jar
gradle,latest,7,7,780162961,128798209,16121,/opt/gradle/lib/kotlin-stdlib-jdk8-1.5.31.jar
gradle,latest,7,7,780162961,128798209,1044788,/opt/gradle/lib/kotlinx-metadata-jvm-0.3.0.jar
gradle,latest,7,7,780162961,128798209,339283,/opt/gradle/lib/kryo-2.24.0.jar
gradle,latest,7,7,780162961,128798209,23702,/opt/gradle/lib/log4j-over-slf4j-1.7.30.jar
gradle,latest,7,7,780162961,128798209,4965,/opt/gradle/lib/minlog-1.2.jar
gradle,latest,7,7,780162961,128798209,122826,/opt/gradle/lib/native-platform-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,18683,/opt/gradle/lib/native-platform-freebsd-amd64-libcpp-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,11771,/opt/gradle/lib/native-platform-linux-aarch64-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,8401,/opt/gradle/lib/native-platform-linux-aarch64-ncurses5-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,9069,/opt/gradle/lib/native-platform-linux-aarch64-ncurses6-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,11252,/opt/gradle/lib/native-platform-linux-amd64-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,8229,/opt/gradle/lib/native-platform-linux-amd64-ncurses5-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,7952,/opt/gradle/lib/native-platform-linux-amd64-ncurses6-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,14276,/opt/gradle/lib/native-platform-osx-aarch64-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,13676,/opt/gradle/lib/native-platform-osx-amd64-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,70686,/opt/gradle/lib/native-platform-windows-amd64-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,69761,/opt/gradle/lib/native-platform-windows-amd64-min-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,62549,/opt/gradle/lib/native-platform-windows-i386-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,61650,/opt/gradle/lib/native-platform-windows-i386-min-0.22-milestone-23.jar
gradle,latest,7,7,780162961,128798209,55684,/opt/gradle/lib/objenesis-2.6.jar
gradle,latest,7,7,780162961,128798209,2387,/opt/gradle/lib/plugins/apiguardian-api-1.1.0.jar
gradle,latest,7,7,780162961,128798209,1018626,/opt/gradle/lib/plugins/aws-java-sdk-core-1.11.948.jar
gradle,latest,7,7,780162961,128798209,594392,/opt/gradle/lib/plugins/aws-java-sdk-kms-1.11.948.jar
gradle,latest,7,7,780162961,128798209,1231398,/opt/gradle/lib/plugins/aws-java-sdk-s3-1.11.948.jar
gradle,latest,7,7,780162961,128798209,148901,/opt/gradle/lib/plugins/aws-java-sdk-sts-1.11.948.jar
gradle,latest,7,7,780162961,128798209,340185,/opt/gradle/lib/plugins/bcpg-jdk15on-1.68.jar
gradle,latest,7,7,780162961,128798209,887800,/opt/gradle/lib/plugins/bcpkix-jdk15on-1.68.jar
gradle,latest,7,7,780162961,128798209,5961178,/opt/gradle/lib/plugins/bcprov-jdk15on-1.68.jar
gradle,latest,7,7,780162961,128798209,389033,/opt/gradle/lib/plugins/bsh-2.0b6.jar
gradle,latest,7,7,780162961,128798209,279968,/opt/gradle/lib/plugins/capsule-0.6.3.jar
gradle,latest,7,7,780162961,128798209,353793,/opt/gradle/lib/plugins/commons-codec-1.15.jar
gradle,latest,7,7,780162961,128798209,75654,/opt/gradle/lib/plugins/dd-plist-1.21.jar
gradle,latest,7,7,780162961,128798209,204013,/opt/gradle/lib/plugins/google-api-client-1.25.0.jar
gradle,latest,7,7,780162961,128798209,150379,/opt/gradle/lib/plugins/google-api-services-storage-v1-rev171-1.25.0.jar
gradle,latest,7,7,780162961,128798209,390709,/opt/gradle/lib/plugins/google-http-client-1.25.0.jar
gradle,latest,7,7,780162961,128798209,6735,/opt/gradle/lib/plugins/google-http-client-jackson2-1.25.0.jar
gradle,latest,7,7,780162961,128798209,63084,/opt/gradle/lib/plugins/google-oauth-client-1.25.0.jar
gradle,latest,7,7,780162961,128798209,41166,/opt/gradle/lib/plugins/gradle-antlr-7.4.1.jar
gradle,latest,7,7,780162961,128798209,14836,/opt/gradle/lib/plugins/gradle-build-cache-http-7.4.1.jar
gradle,latest,7,7,780162961,128798209,276235,/opt/gradle/lib/plugins/gradle-build-init-7.4.1.jar
gradle,latest,7,7,780162961,128798209,23952,/opt/gradle/lib/plugins/gradle-build-profile-7.4.1.jar
gradle,latest,7,7,780162961,128798209,108717,/opt/gradle/lib/plugins/gradle-code-quality-7.4.1.jar
gradle,latest,7,7,780162961,128798209,77155,/opt/gradle/lib/plugins/gradle-composite-builds-7.4.1.jar
gradle,latest,7,7,780162961,128798209,1699284,/opt/gradle/lib/plugins/gradle-configuration-cache-7.4.1.jar
gradle,latest,7,7,780162961,128798209,2837922,/opt/gradle/lib/plugins/gradle-dependency-management-7.4.1.jar
gradle,latest,7,7,780162961,128798209,248815,/opt/gradle/lib/plugins/gradle-diagnostics-7.4.1.jar
gradle,latest,7,7,780162961,128798209,34058,/opt/gradle/lib/plugins/gradle-ear-7.4.1.jar
gradle,latest,7,7,780162961,128798209,56493,/opt/gradle/lib/plugins/gradle-enterprise-7.4.1.jar
gradle,latest,7,7,780162961,128798209,457051,/opt/gradle/lib/plugins/gradle-ide-7.4.1.jar
gradle,latest,7,7,780162961,128798209,241811,/opt/gradle/lib/plugins/gradle-ide-native-7.4.1.jar
gradle,latest,7,7,780162961,128798209,101145,/opt/gradle/lib/plugins/gradle-ivy-7.4.1.jar
gradle,latest,7,7,780162961,128798209,75098,/opt/gradle/lib/plugins/gradle-jacoco-7.4.1.jar
gradle,latest,7,7,780162961,128798209,12528,/opt/gradle/lib/plugins/gradle-java-compiler-plugin-7.4.1.jar
gradle,latest,7,7,780162961,128798209,183929,/opt/gradle/lib/plugins/gradle-kotlin-dsl-provider-plugins-7.4.1.jar
gradle,latest,7,7,780162961,128798209,127070,/opt/gradle/lib/plugins/gradle-kotlin-dsl-tooling-builders-7.4.1.jar
gradle,latest,7,7,780162961,128798209,69091,/opt/gradle/lib/plugins/gradle-language-groovy-7.4.1.jar
gradle,latest,7,7,780162961,128798209,305960,/opt/gradle/lib/plugins/gradle-language-java-7.4.1.jar
gradle,latest,7,7,780162961,128798209,25048,/opt/gradle/lib/plugins/gradle-language-jvm-7.4.1.jar
gradle,latest,7,7,780162961,128798209,386601,/opt/gradle/lib/plugins/gradle-language-native-7.4.1.jar
gradle,latest,7,7,780162961,128798209,136059,/opt/gradle/lib/plugins/gradle-maven-7.4.1.jar
gradle,latest,7,7,780162961,128798209,195094,/opt/gradle/lib/plugins/gradle-platform-base-7.4.1.jar
gradle,latest,7,7,780162961,128798209,85555,/opt/gradle/lib/plugins/gradle-platform-jvm-7.4.1.jar
gradle,latest,7,7,780162961,128798209,565338,/opt/gradle/lib/plugins/gradle-platform-native-7.4.1.jar
gradle,latest,7,7,780162961,128798209,93511,/opt/gradle/lib/plugins/gradle-plugin-development-7.4.1.jar
gradle,latest,7,7,780162961,128798209,285376,/opt/gradle/lib/plugins/gradle-plugins-7.4.1.jar
gradle,latest,7,7,780162961,128798209,61446,/opt/gradle/lib/plugins/gradle-plugin-use-7.4.1.jar
gradle,latest,7,7,780162961,128798209,83970,/opt/gradle/lib/plugins/gradle-publish-7.4.1.jar
gradle,latest,7,7,780162961,128798209,72304,/opt/gradle/lib/plugins/gradle-reporting-7.4.1.jar
gradle,latest,7,7,780162961,128798209,18586,/opt/gradle/lib/plugins/gradle-resources-gcs-7.4.1.jar
gradle,latest,7,7,780162961,128798209,76680,/opt/gradle/lib/plugins/gradle-resources-http-7.4.1.jar
gradle,latest,7,7,780162961,128798209,23789,/opt/gradle/lib/plugins/gradle-resources-s3-7.4.1.jar
gradle,latest,7,7,780162961,128798209,20610,/opt/gradle/lib/plugins/gradle-resources-sftp-7.4.1.jar
gradle,latest,7,7,780162961,128798209,102060,/opt/gradle/lib/plugins/gradle-scala-7.4.1.jar
gradle,latest,7,7,780162961,128798209,43875,/opt/gradle/lib/plugins/gradle-security-7.4.1.jar
gradle,latest,7,7,780162961,128798209,44567,/opt/gradle/lib/plugins/gradle-signing-7.4.1.jar
gradle,latest,7,7,780162961,128798209,270164,/opt/gradle/lib/plugins/gradle-testing-base-7.4.1.jar
gradle,latest,7,7,780162961,128798209,15540,/opt/gradle/lib/plugins/gradle-testing-junit-platform-7.4.1.jar
gradle,latest,7,7,780162961,128798209,114736,/opt/gradle/lib/plugins/gradle-testing-jvm-7.4.1.jar
gradle,latest,7,7,780162961,128798209,108602,/opt/gradle/lib/plugins/gradle-testing-native-7.4.1.jar
gradle,latest,7,7,780162961,128798209,41672,/opt/gradle/lib/plugins/gradle-test-kit-7.4.1.jar
gradle,latest,7,7,780162961,128798209,87317,/opt/gradle/lib/plugins/gradle-tooling-api-builders-7.4.1.jar
gradle,latest,7,7,780162961,128798209,17688,/opt/gradle/lib/plugins/gradle-tooling-native-7.4.1.jar
gradle,latest,7,7,780162961,128798209,59062,/opt/gradle/lib/plugins/gradle-version-control-7.4.1.jar
gradle,latest,7,7,780162961,128798209,133219,/opt/gradle/lib/plugins/gradle-workers-7.4.1.jar
gradle,latest,7,7,780162961,128798209,240255,/opt/gradle/lib/plugins/gson-2.8.6.jar
gradle,latest,7,7,780162961,128798209,780321,/opt/gradle/lib/plugins/httpclient-4.5.13.jar
gradle,latest,7,7,780162961,128798209,328436,/opt/gradle/lib/plugins/httpcore-4.4.14.jar
gradle,latest,7,7,780162961,128798209,565410,/opt/gradle/lib/plugins/ion-java-1.0.2.jar
gradle,latest,7,7,780162961,128798209,1222059,/opt/gradle/lib/plugins/ivy-2.3.0.jar
gradle,latest,7,7,780162961,128798209,75700,/opt/gradle/lib/plugins/jackson-annotations-2.12.1.jar
gradle,latest,7,7,780162961,128798209,365214,/opt/gradle/lib/plugins/jackson-core-2.12.1.jar
gradle,latest,7,7,780162961,128798209,1514483,/opt/gradle/lib/plugins/jackson-databind-2.12.1.jar
gradle,latest,7,7,780162961,128798209,62731,/opt/gradle/lib/plugins/jakarta.activation-2.0.0.jar
gradle,latest,7,7,780162961,128798209,129000,/opt/gradle/lib/plugins/jakarta.xml.bind-api-3.0.0.jar
gradle,latest,7,7,780162961,128798209,29422,/opt/gradle/lib/plugins/jatl-0.2.3.jar
gradle,latest,7,7,780162961,128798209,238251,/opt/gradle/lib/plugins/jaxb-core-3.0.0.jar
gradle,latest,7,7,780162961,128798209,934720,/opt/gradle/lib/plugins/jaxb-impl-3.0.0.jar
gradle,latest,7,7,780162961,128798209,402249,/opt/gradle/lib/plugins/jcifs-1.3.17.jar
gradle,latest,7,7,780162961,128798209,83782,/opt/gradle/lib/plugins/jcommander-1.78.jar
gradle,latest,7,7,780162961,128798209,27588,/opt/gradle/lib/plugins/jmespath-java-1.11.948.jar
gradle,latest,7,7,780162961,128798209,643037,/opt/gradle/lib/plugins/joda-time-2.10.4.jar
gradle,latest,7,7,780162961,128798209,282591,/opt/gradle/lib/plugins/jsch-0.1.55.jar
gradle,latest,7,7,780162961,128798209,100008,/opt/gradle/lib/plugins/junit-platform-commons-1.7.2.jar
gradle,latest,7,7,780162961,128798209,181408,/opt/gradle/lib/plugins/junit-platform-engine-1.7.2.jar
gradle,latest,7,7,780162961,128798209,137160,/opt/gradle/lib/plugins/junit-platform-launcher-1.7.2.jar
gradle,latest,7,7,780162961,128798209,71976,/opt/gradle/lib/plugins/jzlib-1.1.3.jar
gradle,latest,7,7,780162961,128798209,14262,/opt/gradle/lib/plugins/maven-builder-support-3.6.3.jar
gradle,latest,7,7,780162961,128798209,215412,/opt/gradle/lib/plugins/maven-model-3.6.3.jar
gradle,latest,7,7,780162961,128798209,27158,/opt/gradle/lib/plugins/maven-repository-metadata-3.6.3.jar
gradle,latest,7,7,780162961,128798209,44047,/opt/gradle/lib/plugins/maven-settings-3.6.3.jar
gradle,latest,7,7,780162961,128798209,42090,/opt/gradle/lib/plugins/maven-settings-builder-3.6.3.jar
gradle,latest,7,7,780162961,128798209,125315,/opt/gradle/lib/plugins/nekohtml-1.9.22.jar
gradle,latest,7,7,780162961,128798209,7653,/opt/gradle/lib/plugins/opentest4j-1.2.0.jar
gradle,latest,7,7,780162961,128798209,2854585,/opt/gradle/lib/plugins/org.eclipse.jgit-5.7.0.202003110725-r.jar
gradle,latest,7,7,780162961,128798209,13350,/opt/gradle/lib/plugins/plexus-cipher-1.7.jar
gradle,latest,7,7,780162961,128798209,85348,/opt/gradle/lib/plugins/plexus-interpolation-1.26.jar
gradle,latest,7,7,780162961,128798209,27703,/opt/gradle/lib/plugins/plexus-sec-dispatcher-1.4.jar
gradle,latest,7,7,780162961,128798209,263253,/opt/gradle/lib/plugins/plexus-utils-3.3.0.jar
gradle,latest,7,7,780162961,128798209,326914,/opt/gradle/lib/plugins/snakeyaml-1.28.jar
